open,high,low,close,tick_volume,spread,real_volume
2609.154,2609.776,2608.126,2609.067,1072,111,0
2609.073,2610.655,2609.008,2609.795,981,111,0
2609.767,2610.424,2608.03,2609.951,1609,111,0
2609.897,2609.913,2606.577,2607.229,1778,112,0
2607.189,2608.131,2603.32,2605.23,1792,111,0
2605.212,2609.746,2605.212,2609.031,1863,112,0
2609.034,2614.288,2609.015,2613.685,2320,111,0
2613.677,2614.242,2612.134,2612.923,1631,111,0
2612.972,2615.01,2611.824,2614.505,1550,111,0
2614.561,2622.724,2613.838,2619.598,2798,111,0
2619.567,2621.958,2615.506,2616.013,3349,111,0
2615.969,2619.889,2615.813,2616.524,2803,112,0
2616.567,2616.567,2613.237,2615.497,1962,112,0
2615.489,2618.145,2615.097,2616.707,1800,111,0
2616.71,2617.383,2613.379,2614.162,2276,111,0
2614.134,2619.264,2613.955,2618.482,2355,112,0
2618.474,2621.45,2618.444,2620.609,2391,112,0
2620.634,2621.647,2619.467,2620.131,2137,112,0
2620.09,2622.944,2619.494,2621.208,2186,112,0
2621.245,2622.03,2619.372,2620.393,1731,111,0
2620.403,2621.966,2617.382,2621.702,1674,112,0
2621.676,2622.405,2620.141,2621.516,1591,112,0
2621.479,2622.685,2618.477,2622.628,1947,112,0
2622.614,2626.454,2617.699,2619.486,2815,111,0
2619.489,2622.016,2619.286,2621.568,1758,112,0
2621.611,2622.009,2618.737,2618.96,1563,111,0
2618.945,2619.435,2616.107,2616.82,1783,112,0
2616.818,2618.823,2616.518,2616.834,1593,112,0
2616.795,2616.815,2614.591,2614.896,2242,111,0
2614.903,2615.386,2612.038,2613.533,2187,111,0
2613.498,2614.212,2608.21,2608.642,2570,111,0
2608.68,2609.046,2604.374,2606.258,2851,111,0
2606.213,2606.273,2602.495,2602.648,4169,111,0
2602.613,2605.536,2600.539,2602.813,4114,111,0
2602.883,2604.324,2597.835,2601.44,5189,111,0
2601.376,2604.155,2595.278,2596.28,4009,111,0
2596.248,2600.094,2594.83,2599.247,4255,111,0
2599.294,2599.553,2594.917,2596.543,3588,112,0
2596.504,2600.831,2594.199,2594.906,5675,111,0
2594.932,2595.953,2591.888,2592.641,4579,112,0
2592.487,2595.964,2590.916,2592.611,4281,111,0
2592.574,2593.148,2590.101,2590.365,3180,111,0
2590.405,2591.977,2586.975,2589.963,3773,111,0
2589.999,2592.205,2588.235,2588.47,3529,111,0
2588.446,2591.544,2587.158,2588.35,2979,111,0
2588.397,2593.44,2588.099,2592.11,2904,111,0
2592.12,2596.655,2591.898,2593.82,2849,111,0
2593.782,2594.103,2591.083,2591.677,2569,111,0
2591.723,2594.246,2590.715,2591.506,2117,112,0
2591.506,2593.788,2590.963,2593.08,1811,112,0
2593.125,2593.901,2591.814,2592.227,1902,111,0
2592.227,2592.893,2590.682,2592.589,2094,111,0
2592.634,2595.487,2591.886,2595.235,2355,111,0
2595.267,2595.387,2592.896,2593.172,2219,111,0
2593.197,2599.435,2592.535,2599.046,1822,111,0
2599.055,2599.927,2597.538,2599.714,2036,111,0
2599.66,2601.002,2598.106,2600.164,1868,111,0
2600.132,2600.733,2597.123,2597.779,1673,111,0
2597.78,2601.007,2597.161,2600.118,1524,112,0
2600.119,2600.119,2596.669,2596.815,1498,111,0
2596.856,2597.981,2596.856,2597.307,1392,111,0
2597.271,2599.579,2597.143,2598.372,1489,112,0
2598.329,2600.367,2597.842,2598.395,1604,111,0
2598.444,2598.694,2596.433,2596.918,2060,112,0
2596.881,2597.079,2595.206,2595.217,831,111,0
2595.166,2595.869,2593.155,2595.135,840,112,0
2595.133,2596.819,2595.133,2596.254,621,112,0
2596.273,2596.442,2593.693,2594.017,800,112,0
2594.742,2595.265,2594.04,2595.246,604,112,0
2595.3,2595.936,2594.515,2594.588,561,111,0
2594.557,2595.275,2593.285,2593.548,602,112,0
2593.545,2594.122,2592.331,2593.543,859,112,0
2593.52,2594.542,2592.732,2593.685,896,112,0
2593.651,2594.028,2592.302,2593.738,858,112,0
2593.744,2595.354,2592.092,2592.18,1038,112,0
2592.159,2593.376,2590.55,2590.893,1137,112,0
2590.919,2599.426,2589.617,2598.742,3259,112,0
2598.767,2599.537,2596.51,2598.48,2462,111,0
2598.442,2602.367,2597.617,2601.034,2330,111,0
2601.081,2603.909,2598.375,2603.809,2819,111,0
2603.819,2604.017,2596.879,2598.899,3295,111,0
2598.903,2600.155,2595.486,2597.094,2098,111,0
2597.062,2598.579,2595.949,2596.561,2089,111,0
2596.584,2598.054,2595.936,2597.095,1617,112,0
2597.086,2597.759,2596.137,2596.624,1398,112,0
2596.588,2598.313,2595.726,2598.115,1398,111,0
2598.102,2599.111,2596.872,2597.541,1265,111,0
2597.497,2598.831,2596.541,2598.495,1054,111,0
2598.491,2600.667,2598.285,2599.518,1066,112,0
2599.561,2601.065,2598.607,2599.284,1129,112,0
2599.278,2599.463,2597.554,2598.372,1067,112,0
2598.369,2598.585,2597.383,2597.987,898,112,0
2597.986,2598.35,2596.776,2598.066,1064,112,0
2598.085,2598.86,2596.446,2596.796,1229,112,0
2596.79,2600.814,2596.619,2600.498,1455,112,0
2600.519,2601.328,2599.806,2600.299,1180,111,0
2600.272,2602.886,2598.907,2601.489,1749,111,0
2601.537,2604.373,2600.986,2603.944,1434,111,0
2603.899,2605.433,2602.029,2604.585,1735,112,0
2604.546,2605.348,2603.668,2604.781,1481,111,0
2604.744,2607.531,2603.668,2605.969,1626,111,0
2605.974,2607.54,2605.146,2606.282,1438,111,0
2606.251,2606.277,2602.358,2605.521,1661,111,0
2605.49,2606.34,2604.034,2606.277,1491,111,0
2606.321,2607.684,2604.431,2606.72,2168,111,0
2606.707,2607.767,2605.338,2605.894,1864,111,0
2605.884,2607.59,2604.367,2606.494,2078,111,0
2606.545,2607.287,2605.271,2605.555,1655,112,0
2605.517,2606.366,2604.504,2605.249,1705,111,0
2605.293,2606.453,2603.671,2604.435,1557,112,0
2604.402,2605.872,2603.154,2605.213,1897,111,0
2605.201,2606.741,2604.735,2605.092,1695,112,0
2605.135,2606.265,2603.998,2605.131,1366,112,0
2605.148,2606.967,2605.129,2606.05,1539,111,0
2606.014,2606.505,2604.549,2605.364,1347,111,0
2605.363,2606.484,2604.113,2604.243,1337,112,0
2604.226,2604.66,2601.443,2602.128,1457,112,0
2602.089,2602.357,2600.065,2601.511,1486,111,0
2601.48,2603.579,2600.941,2602.728,1451,112,0
2602.698,2604.854,2601.955,2603.718,1476,111,0
2603.692,2604.091,2602.138,2603.408,1440,112,0
2603.437,2606.018,2603.347,2605.681,1368,111,0
2605.707,2606.219,2603.17,2603.653,1746,112,0
2603.62,2604.036,2602.249,2603.511,1601,111,0
2603.534,2605.231,2603.071,2603.593,2323,111,0
2603.629,2604.182,2600.792,2600.968,2360,111,0
2600.989,2610.158,2600.364,2608.783,4707,111,0
2608.834,2614.203,2608.002,2609.59,3512,111,0
2609.551,2615.032,2608.443,2614.142,3626,111,0
2614.103,2616.377,2612.312,2615.202,3659,111,0
2615.23,2617.795,2613.379,2614.201,5133,111,0
2614.178,2618.368,2612.914,2617.25,4236,111,0
2617.211,2622.834,2616.439,2622.179,4434,111,0
2622.145,2626.096,2621.531,2624.32,4411,111,0
2624.368,2628.996,2624.368,2628.058,4253,111,0
2628.097,2631.225,2626.062,2630.338,3738,111,0
2630.375,2631.899,2627.045,2627.457,3726,111,0
2627.394,2627.394,2622.934,2623.431,3442,112,0
2623.387,2626.843,2622.339,2625.499,3032,111,0
2625.475,2626.141,2623.958,2625.243,2656,111,0
2625.27,2627.577,2624.426,2626.56,2520,111,0
2626.566,2627.413,2625.331,2625.482,2042,112,0
2625.518,2626.979,2622.166,2626.854,2275,111,0
2626.871,2627.013,2625.4,2625.571,2072,112,0
2625.547,2625.891,2623.814,2625.522,2508,111,0
2625.563,2626.622,2624.261,2624.934,2541,111,0
2624.969,2626.286,2623.392,2625.637,2636,112,0
2625.67,2627.409,2624.879,2626.129,1982,112,0
2626.096,2627.468,2624.93,2626.511,1844,111,0
2626.517,2628.453,2626.464,2627.234,1739,112,0
2627.198,2629.341,2626.699,2628.972,1565,111,0
2628.937,2629.202,2627.514,2627.905,1804,112,0
2627.869,2628.142,2625.837,2626.626,1750,111,0
2626.682,2627.251,2625.575,2626.694,1683,112,0
2626.748,2626.785,2624.249,2624.504,2004,111,0
2624.453,2624.887,2622.24,2622.81,3298,111,0
2622.774,2624.058,2622.55,2623.604,651,44,0
2623.587,2623.652,2620.551,2620.871,543,112,0
2620.726,2622.317,2619.226,2621.402,537,112,0
2621.464,2623.178,2620.776,2622.667,466,112,0
2623.353,2623.49,2621.822,2622.361,331,112,0
2622.351,2624.071,2621.825,2622.66,480,112,0
2622.4,2624.392,2621.755,2623.681,472,112,0
2623.678,2624.931,2623.195,2624.317,575,112,0
2624.423,2625.223,2623.891,2624.601,589,112,0
2624.523,2624.549,2621.921,2622.615,587,111,0
2622.661,2623.145,2617.523,2620.464,653,112,0
2620.462,2622.982,2620.208,2621.664,682,111,0
2621.626,2624.213,2618.438,2619.349,819,111,0
2619.408,2621.189,2618.789,2619.668,754,112,0
2619.766,2621.478,2619.118,2620.901,743,112,0
2620.661,2623.546,2620.661,2620.824,790,111,0
2620.817,2626.341,2620.542,2625.541,771,112,0
2625.53,2625.979,2623.212,2624.254,651,112,0
2624.384,2626.011,2623.719,2625.967,729,111,0
2626.117,2627.467,2625.937,2625.946,733,112,0
2626.214,2626.946,2624.547,2626.641,715,112,0
2626.679,2626.89,2623.542,2624.212,703,111,0
2624.131,2625.639,2622.334,2624.859,685,112,0
2624.869,2625.126,2623.321,2624.119,563,111,0
2624.142,2625.386,2623.886,2625.051,619,112,0
2625.037,2626.325,2624.835,2625.178,599,112,0
2625.174,2626.127,2624.499,2624.827,496,112,0
2624.923,2626.4,2624.76,2625.534,547,112,0
2625.795,2626.9,2624.995,2625.771,612,112,0
2625.781,2627.653,2625.44,2627.444,609,112,0
2627.252,2629.321,2626.979,2627.715,730,112,0
2627.672,2628.686,2626.715,2626.715,666,112,0
2626.66,2627.359,2624.561,2626.994,725,112,0
2626.995,2629.237,2626.653,2628.456,694,112,0
2628.437,2632.684,2628.331,2632.358,714,111,0
2632.203,2633.0,2630.027,2631.588,713,112,0
2631.612,2633.283,2630.316,2632.291,689,111,0
2632.233,2632.448,2630.486,2630.695,638,112,0
2630.644,2632.323,2630.509,2631.511,664,112,0
2631.431,2631.664,2629.43,2630.254,745,44,0
2630.208,2630.208,2626.062,2628.961,1897,111,0
2628.947,2630.53,2627.805,2629.966,1622,112,0
2630.003,2632.049,2628.948,2631.188,1673,112,0
2631.2,2632.153,2629.031,2629.881,1591,111,0
2629.842,2630.757,2629.099,2630.279,1421,111,0
2630.29,2630.29,2627.669,2629.503,1508,112,0
2629.51,2629.99,2628.289,2628.702,1423,112,0
2628.746,2629.281,2626.015,2626.46,1322,111,0
2626.423,2626.932,2624.812,2625.205,1513,111,0
2625.225,2625.598,2622.812,2623.289,1555,112,0
2623.315,2623.947,2620.173,2621.059,1821,111,0
2621.055,2621.598,2618.976,2619.515,1908,111,0
2619.477,2619.727,2616.985,2619.635,1951,111,0
2619.663,2620.177,2616.203,2616.416,1737,111,0
2616.391,2616.538,2614.704,2614.897,1574,112,0
2614.956,2616.962,2612.983,2616.284,1720,111,0
2616.316,2618.712,2615.798,2618.499,1705,111,0
2618.463,2618.566,2616.565,2616.962,1604,112,0
2617.004,2617.092,2614.301,2615.457,1754,111,0
2615.49,2616.085,2614.089,2615.089,1576,111,0
2615.06,2617.959,2613.969,2617.691,2462,112,0
2617.665,2618.057,2614.293,2615.531,2205,112,0
2615.519,2619.624,2614.847,2618.99,2214,112,0
2619.018,2619.889,2616.89,2617.33,1826,111,0
2617.357,2619.922,2616.96,2618.997,1981,111,0
2618.964,2619.413,2617.371,2617.889,1840,111,0
2617.915,2618.791,2616.605,2616.761,2679,111,0
2616.736,2617.178,2613.654,2615.743,2729,111,0
2615.741,2616.64,2610.494,2612.241,3592,111,0
2612.22,2614.408,2609.853,2610.991,3428,111,0
2611.02,2614.035,2610.714,2612.35,2690,111,0
2612.393,2613.099,2609.238,2609.786,2483,112,0
2609.822,2611.831,2608.141,2609.023,2925,111,0
2609.061,2612.804,2608.209,2612.157,3547,111,0
2612.225,2616.0,2611.537,2615.819,2631,111,0
2615.808,2616.121,2613.899,2615.966,1940,111,0
2616.002,2616.633,2614.048,2614.488,2067,111,0
2614.449,2614.902,2612.78,2614.151,1789,111,0
2614.188,2614.361,2612.394,2612.614,1994,112,0
2612.576,2612.576,2610.67,2611.247,1949,111,0
2611.218,2612.816,2610.903,2611.207,1954,111,0
2611.155,2612.106,2610.414,2611.512,1544,111,0
2611.471,2612.526,2610.539,2610.661,1486,111,0
2610.647,2612.294,2609.939,2610.441,1275,111,0
2610.481,2611.52,2610.312,2611.452,1214,112,0
2611.459,2612.574,2610.339,2610.401,1153,111,0
2610.366,2611.498,2610.262,2610.631,1193,111,0
2610.631,2611.596,2609.604,2611.108,1197,112,0
2611.153,2612.62,2611.086,2611.868,1128,111,0
2611.861,2612.019,2610.834,2611.287,976,112,0
2611.249,2611.735,2610.292,2610.768,1079,111,0
2610.743,2611.187,2609.171,2610.854,1204,112,0
2610.892,2611.292,2610.209,2610.757,576,112,0
2610.769,2612.679,2610.741,2612.456,496,112,0
2612.464,2613.833,2612.464,2613.189,523,111,0
2613.194,2613.573,2612.718,2613.444,434,112,0
2613.822,2615.438,2613.123,2614.467,744,112,0
2614.462,2615.783,2614.202,2615.717,596,112,0
2615.75,2617.064,2614.874,2614.962,624,112,0
2614.972,2616.529,2614.355,2615.516,1001,112,0
2615.57,2616.382,2615.216,2615.501,814,112,0
2615.515,2615.599,2614.311,2614.413,637,112,0
2614.487,2615.139,2613.525,2614.237,824,112,0
2614.267,2617.429,2614.143,2616.74,839,111,0
2616.782,2618.024,2615.169,2615.612,1968,111,0
2615.605,2616.155,2614.553,2615.323,1417,112,0
2615.335,2617.985,2615.217,2616.861,1556,112,0
2616.875,2617.806,2615.593,2617.629,1312,112,0
2617.582,2619.036,2617.362,2618.428,1454,112,0
2618.444,2618.717,2617.34,2618.276,944,111,0
2618.285,2619.927,2617.81,2617.944,1185,112,0
2617.929,2618.183,2616.697,2616.939,1291,112,0
2616.903,2617.979,2615.681,2616.839,1471,111,0
2616.841,2617.755,2616.23,2616.837,1002,111,0
2616.841,2617.956,2616.307,2617.586,809,112,0
2617.594,2618.721,2616.439,2618.721,897,112,0
2618.753,2619.543,2618.386,2618.728,1042,111,0
2618.701,2619.697,2618.282,2618.562,875,111,0
2618.551,2619.626,2618.297,2619.5,771,112,0
2619.541,2620.531,2618.97,2620.209,897,112,0
2620.244,2621.429,2620.238,2621.29,885,112,0
2621.279,2621.432,2618.827,2618.986,761,111,0
2619.02,2620.208,2618.471,2619.641,1544,111,0
2619.634,2620.797,2618.371,2619.298,1266,112,0
2619.257,2619.491,2617.114,2617.731,1354,112,0
2617.732,2618.549,2616.446,2617.589,1291,111,0
2617.6,2618.42,2617.014,2618.159,1215,111,0
2618.126,2619.836,2617.429,2619.006,1179,112,0
2618.999,2621.496,2618.677,2619.747,1307,112,0
2619.746,2621.058,2619.143,2620.75,1025,112,0
2620.734,2620.966,2618.609,2619.943,1190,111,0
2619.931,2620.434,2617.973,2618.48,1091,111,0
2618.543,2618.916,2617.27,2618.517,1199,112,0
2618.479,2619.83,2618.221,2618.506,1030,111,0
2618.433,2619.409,2617.866,2618.877,1176,112,0
2618.87,2618.944,2616.842,2617.419,1184,112,0
2617.388,2618.361,2615.713,2615.964,1214,111,0
2615.979,2616.333,2613.927,2615.196,1245,111,0
2615.186,2616.011,2614.343,2614.605,1081,112,0
2614.624,2614.921,2613.407,2613.575,1169,112,0
2613.575,2616.472,2613.112,2616.138,1262,111,0
2616.132,2617.925,2616.019,2616.98,1157,112,0
2616.934,2616.972,2614.395,2615.779,1155,111,0
2615.848,2617.309,2615.394,2615.597,1140,112,0
2615.56,2615.963,2614.376,2615.896,1043,111,0
2615.904,2616.287,2612.859,2613.203,1080,112,0
2613.16,2614.738,2612.43,2614.278,1068,112,0
2614.282,2616.094,2614.159,2615.176,1158,111,0
2615.223,2615.736,2613.811,2614.986,1253,111,0
2614.989,2616.431,2614.048,2614.434,1328,111,0
2614.433,2615.37,2613.485,2614.748,1342,112,0
2614.726,2615.657,2612.55,2613.81,1371,111,0
2613.771,2614.744,2612.938,2613.94,1930,112,0
2613.943,2614.487,2612.588,2613.159,1775,111,0
2613.081,2613.502,2611.294,2612.804,1911,112,0
2612.79,2614.713,2611.806,2614.251,1652,111,0
2614.293,2615.56,2613.746,2614.327,1909,111,0
2614.334,2617.29,2613.688,2616.539,1678,111,0
2616.497,2617.044,2612.275,2614.262,2510,111,0
2614.304,2614.353,2610.091,2610.957,1960,111,0
2610.947,2612.818,2610.043,2612.782,1982,111,0
2612.817,2613.502,2610.984,2612.398,1759,111,0
2612.327,2613.142,2610.873,2611.282,1995,112,0
2611.284,2611.839,2610.262,2611.69,2082,111,0
2611.735,2614.194,2611.516,2613.638,1734,112,0
2613.606,2616.253,2613.606,2615.64,1517,112,0
2615.682,2617.835,2615.631,2617.479,1573,111,0
2617.488,2617.781,2615.597,2615.979,1593,112,0
2615.93,2616.564,2615.227,2615.586,1548,112,0
2615.539,2619.359,2615.479,2619.176,2365,111,0
2619.123,2619.175,2617.346,2617.816,2198,111,0
2617.776,2617.88,2615.832,2617.096,3227,111,0
2617.158,2617.908,2616.136,2616.713,1165,112,0
2616.686,2616.849,2614.878,2616.737,1008,112,0
2615.645,2618.34,2615.395,2617.875,811,112,0
2617.96,2620.139,2617.835,2619.918,681,112,0
2619.874,2620.124,2618.561,2618.699,473,112,0
2618.702,2618.989,2618.084,2618.68,444,112,0
2618.671,2620.053,2618.635,2619.434,543,112,0
2619.432,2620.5,2619.285,2620.214,500,111,0
2620.179,2622.821,2620.048,2621.155,1221,112,0
2621.164,2622.297,2620.485,2621.562,1025,111,0
2621.599,2625.548,2620.828,2624.539,2217,112,0
2624.548,2626.406,2623.964,2625.87,1601,111,0
2625.904,2627.811,2625.815,2626.414,1450,112,0
2626.453,2627.784,2626.049,2626.687,1248,111,0
2626.656,2627.147,2625.992,2626.532,1244,112,0
2626.566,2627.074,2625.901,2626.273,914,112,0
2626.282,2627.458,2625.8,2626.26,977,112,0
2626.248,2627.867,2625.893,2627.562,1001,112,0
2627.592,2629.105,2627.515,2628.552,1085,112,0
2628.53,2628.776,2626.065,2626.179,1241,112,0
2626.183,2628.74,2626.103,2627.508,949,112,0
2627.519,2627.651,2625.742,2626.917,1142,112,0
2626.917,2627.243,2626.322,2626.839,675,111,0
2626.766,2628.182,2626.429,2627.369,821,112,0
2627.365,2629.276,2626.907,2628.785,814,111,0
2628.775,2629.031,2627.397,2627.402,807,112,0
2627.407,2627.532,2626.294,2626.867,1008,111,0
2626.866,2627.586,2625.987,2627.105,812,111,0
2627.159,2628.227,2626.496,2627.533,1246,111,0
2627.533,2628.361,2626.413,2626.447,1048,112,0
2626.348,2627.373,2624.647,2627.041,1256,112,0
2627.04,2627.244,2626.307,2627.016,852,112,0
2626.99,2627.081,2625.132,2625.379,892,112,0
2625.419,2626.681,2625.013,2626.179,905,111,0
2626.191,2629.737,2625.973,2627.256,1505,111,0
2627.224,2627.581,2623.971,2624.692,1280,111,0
2624.623,2625.081,2623.621,2624.502,870,111,0
2624.566,2625.831,2624.382,2625.437,962,112,0
2625.422,2628.722,2625.373,2628.208,1409,111,0
2628.22,2629.066,2626.829,2627.375,1154,112,0
2627.37,2627.411,2625.135,2626.065,1144,111,0
2626.079,2627.935,2625.844,2627.498,1023,111,0
2627.492,2628.177,2626.357,2627.704,1077,112,0
2627.67,2627.794,2625.925,2626.158,838,112,0
2626.161,2627.541,2625.856,2627.383,728,112,0
2627.388,2628.318,2627.107,2627.392,860,112,0
2627.435,2628.273,2627.136,2627.815,877,112,0
2627.817,2628.705,2626.766,2627.554,971,111,0
2627.559,2629.339,2627.167,2628.594,983,112,0
2628.629,2629.419,2628.409,2628.74,909,111,0
2628.742,2630.043,2628.123,2629.157,1247,112,0
2629.138,2629.446,2628.266,2629.287,1138,112,0
2629.324,2629.872,2628.073,2628.643,922,112,0
2628.684,2628.785,2627.806,2627.906,953,112,0
2627.879,2628.482,2625.143,2625.638,1318,111,0
2625.639,2626.59,2624.664,2626.186,1297,112,0
2626.193,2627.236,2625.879,2626.168,1142,111,0
2626.181,2627.244,2625.686,2626.71,1155,111,0
2626.67,2631.187,2626.635,2630.249,2607,111,0
2630.218,2630.604,2626.97,2628.298,2051,111,0
2628.388,2628.388,2623.775,2624.002,2466,111,0
2623.963,2624.362,2621.742,2623.128,2419,111,0
2623.147,2625.394,2622.498,2625.394,1848,112,0
2625.402,2627.531,2625.319,2626.662,1527,111,0
2626.591,2626.811,2624.612,2626.227,2488,111,0
2626.236,2630.173,2626.236,2630.003,2289,111,0
2629.988,2635.022,2629.072,2634.802,2485,111,0
2634.846,2636.005,2633.572,2635.272,2047,112,0
2635.311,2637.489,2634.739,2636.156,1839,112,0
2636.089,2639.201,2635.975,2636.503,2114,112,0
2636.551,2636.862,2632.959,2634.786,2175,112,0
2634.763,2635.296,2632.866,2633.51,1967,112,0
2633.574,2633.606,2631.498,2633.079,1402,111,0
2633.069,2633.65,2631.996,2632.142,1510,112,0
2632.181,2632.287,2630.217,2630.545,1489,112,0
2630.508,2631.183,2628.412,2628.559,1490,111,0
2628.602,2630.731,2628.152,2630.704,1439,112,0
2630.736,2630.736,2627.909,2629.379,1742,112,0
2629.338,2633.844,2629.207,2631.637,2077,111,0
2631.626,2635.608,2631.464,2635.06,1827,111,0
2635.035,2636.004,2633.709,2634.3,1363,112,0
2634.334,2635.643,2634.028,2634.785,1356,112,0
2634.759,2634.759,2632.716,2633.836,1364,112,0
2633.805,2634.621,2632.963,2634.062,1168,112,0
2634.101,2635.836,2633.711,2635.419,1073,112,0
2635.439,2635.834,2634.433,2634.974,977,112,0
2634.897,2636.022,2634.411,2635.497,1035,111,0
2635.497,2636.186,2635.077,2635.56,1190,111,0
2635.534,2635.864,2634.293,2634.335,1409,112,0
2634.34,2634.78,2633.768,2634.429,2194,112,0
2634.456,2634.613,2633.222,2633.791,930,112,0
2633.827,2634.44,2633.732,2634.153,600,112,0
2634.134,2634.187,2633.548,2634.04,448,112,0
2634.043,2634.489,2633.141,2633.51,604,112,0
2628.484,2634.0,2624.719,2632.712,1226,112,0
2632.706,2633.546,2632.512,2632.588,626,111,0
2632.578,2633.516,2632.205,2633.475,516,112,0
2633.45,2634.514,2631.569,2632.708,1444,112,0
2632.713,2633.756,2631.73,2633.639,789,111,0
2633.595,2634.057,2632.389,2632.519,667,111,0
2632.434,2633.012,2631.327,2631.687,767,112,0
2631.693,2632.261,2631.373,2631.411,831,112,0
2631.375,2633.854,2630.797,2632.802,1967,112,0
2632.765,2633.89,2631.032,2631.293,1365,112,0
2631.3,2632.185,2630.648,2631.468,1366,111,0
2631.414,2633.722,2631.389,2632.178,1318,112,0
2632.152,2632.292,2629.726,2629.941,1336,111,0
2629.911,2631.112,2629.619,2630.106,1039,112,0
2630.032,2630.833,2628.91,2629.57,1429,111,0
2629.586,2633.762,2629.473,2632.955,1554,111,0
2632.935,2633.113,2631.671,2632.634,1341,111,0
2632.642,2633.468,2631.824,2632.854,1398,112,0
2632.847,2635.536,2632.781,2634.235,1664,111,0
2634.235,2634.739,2633.729,2633.729,1049,111,0
2633.768,2633.879,2632.168,2632.96,970,111,0
2632.991,2633.639,2631.999,2632.741,998,112,0
2632.705,2633.878,2632.415,2633.613,806,111,0
2633.595,2634.024,2633.017,2633.519,622,112,0
2633.537,2634.26,2632.957,2633.018,820,112,0
2633.025,2634.034,2632.711,2633.777,797,111,0
2633.777,2634.19,2632.544,2632.705,1251,112,0
2632.71,2632.919,2631.362,2631.366,1057,111,0
2631.335,2633.969,2631.28,2633.787,1201,112,0
2633.774,2637.053,2633.774,2636.529,1481,112,0
2636.577,2637.015,2634.025,2635.088,1608,112,0
2635.07,2635.65,2633.8,2634.718,1223,112,0
2634.766,2637.517,2633.979,2636.683,1610,111,0
2636.649,2637.74,2636.126,2636.371,1553,112,0
2636.331,2638.338,2635.275,2635.622,1542,111,0
2635.617,2636.048,2633.151,2633.662,1281,112,0
2633.623,2633.623,2627.904,2629.527,1941,111,0
2629.579,2630.04,2627.458,2629.558,1896,111,0
2629.564,2630.164,2627.975,2628.092,1306,112,0
2628.094,2628.146,2626.096,2626.219,1356,111,0
2626.222,2627.204,2625.216,2625.841,1303,112,0
2625.846,2627.731,2625.068,2627.217,1163,112,0
2627.204,2627.204,2624.512,2624.843,1182,112,0
2624.834,2625.343,2623.659,2624.068,1182,112,0
2624.035,2625.834,2623.718,2625.834,1157,112,0
2625.822,2627.331,2625.361,2627.182,1123,112,0
2627.145,2628.087,2623.476,2625.189,1550,112,0
2625.184,2626.925,2624.952,2626.7,1176,111,0
2626.735,2626.88,2625.156,2626.447,1263,112,0
2626.474,2627.483,2626.033,2626.18,1257,111,0
2626.147,2627.748,2625.77,2627.744,1004,111,0
2627.739,2628.88,2627.317,2628.666,1252,112,0
2628.662,2630.657,2628.332,2630.456,1349,111,0
2630.463,2631.599,2628.115,2628.757,1484,111,0
2628.785,2629.889,2627.461,2627.643,1571,111,0
2627.681,2628.362,2625.682,2626.252,1279,112,0
2626.318,2626.721,2621.539,2625.835,3191,111,0
2625.879,2627.301,2619.907,2620.672,3000,111,0
2620.673,2621.91,2618.076,2621.291,2564,112,0
2621.316,2622.7,2618.802,2618.802,2598,111,0
2618.852,2619.438,2615.0,2616.621,2902,111,0
2616.641,2618.938,2614.253,2614.98,2289,111,0
2614.95,2616.752,2611.603,2616.352,4540,111,0
2616.321,2618.239,2615.107,2615.785,3287,112,0
2615.742,2618.455,2613.689,2615.118,3237,111,0
2615.146,2617.581,2613.917,2614.862,2877,111,0
2614.825,2617.791,2612.921,2617.185,2543,111,0
2617.223,2619.495,2616.906,2618.158,2102,112,0
2618.198,2619.078,2616.393,2616.707,1856,111,0
2616.747,2619.525,2615.317,2619.017,1836,112,0
2619.035,2619.277,2616.819,2617.613,1901,112,0
2617.648,2619.822,2617.016,2617.922,1850,111,0
2617.956,2618.327,2614.996,2615.505,1666,111,0
2615.541,2616.769,2614.934,2615.912,2051,111,0
2615.927,2616.476,2614.107,2616.026,2081,111,0
2616.02,2616.244,2614.503,2615.863,1677,112,0
2615.901,2617.941,2615.311,2617.87,1500,112,0
2617.846,2617.979,2615.715,2616.983,1520,111,0
2617.019,2620.172,2617.019,2619.634,1440,111,0
2619.641,2619.874,2618.048,2618.713,1165,112,0
2618.691,2618.942,2617.535,2617.623,1383,112,0
2617.646,2618.962,2617.441,2618.667,1189,112,0
2618.634,2619.618,2618.456,2619.48,987,112,0
2619.483,2621.418,2619.472,2620.709,1034,112,0
2620.743,2620.872,2614.932,2615.196,1388,112,0
2615.235,2615.878,2613.197,2613.262,1271,112,0
2613.245,2614.701,2612.75,2613.47,1760,112,0
2613.515,2616.958,2613.515,2615.523,1801,111,0
2615.482,2616.51,2615.344,2616.498,754,112,0
2616.495,2616.767,2615.847,2616.247,568,112,0
2616.217,2618.961,2615.885,2618.961,719,112,0
2618.972,2622.004,2618.68,2621.647,1537,111,0
2622.001,2623.325,2621.656,2623.068,873,111,0
2623.025,2626.126,2622.47,2623.881,1180,111,0
2623.855,2624.818,2622.504,2624.784,809,112,0
2624.796,2626.183,2623.777,2624.059,1143,112,0
2624.104,2625.513,2623.805,2624.346,904,112,0
2624.408,2624.432,2623.065,2624.231,781,112,0
2624.249,2624.389,2622.802,2623.625,734,111,0
2623.644,2623.929,2621.477,2622.579,895,112,0
